Color_JH,ID
1.60272979736,1
1.6296081543,1
1.52711677551,1
1.53126907349,1
1.57937812805,1
1.56039810181,1
1.129114151,1
1.12203788757,1
1.53500556946,1
1.54734039307,1
0.633631706238,1
1.51240158081,1
1.16256713867,1
1.44315242767,1
1.49540042877,1
1.43218994141,1
1.55832481384,1
1.61767959595,1
1.54923534393,1
0.134391784668,1
1.49922084808,1
1.52903556824,1
1.10712337494,1
1.61226272583,1
1.57101345062,1
1.59626102448,1
1.49985313416,1
1.17730140686,1
1.55041980743,1
0.897083282471,1
1.45544624329,1
0.924228668213,1
1.54310703278,1
1.43680763245,1
1.40692901611,1
1.48582077026,1
1.40325641632,1
1.41648006439,1
1.36972236633,1
1.08976554871,1
0.0894660949707,1
1.58738136292,1
1.32521629333,1
1.57709693909,1
1.516664505,1
1.39977645874,1
1.61653518677,1
1.39425945282,1
1.34960174561,1
1.59687232971,1
1.2802028656,1
1.14699554443,1
1.52258682251,1
1.47624015808,1
1.23126792908,1
1.56391143799,1
1.5255947113,1
1.53472423553,1
1.66023635864,1
1.4329662323,1
1.64517307281,1
1.5379114151,1
0.708433151245,1
1.58160400391,1
1.5212688446,1
1.7789478302,1
1.6445941925,1
1.61055755615,1
1.47239303589,1
1.6023979187,1
1.45385360718,1
1.2982635498,1
1.38990402222,1
1.07080078125,1
1.09438323975,1
1.5576133728,1
1.46029663086,1
1.4677324295,1
1.32985687256,1
1.72586631775,1
1.49227142334,1
1.53349304199,1
1.43397331238,1
1.41713905334,1
1.51056098938,1
2.11137294769,1
1.20343780518,1
1.3790435791,1
1.51525306702,1
1.63244628906,1
1.52620124817,1
1.32847309113,1
1.41072463989,1
1.73416137695,1
1.80160808563,1
1.65014266968,1
1.40133476257,1
1.67023086548,1
1.52035713196,1
2.14011383057,1
1.43180465698,1
0.857593536377,1
1.51395606995,1
1.47663879395,1
1.57992553711,1
1.25149154663,1
0.408982276917,1
1.40953445435,1
1.24572753906,1
1.58473587036,1
1.4439201355,1
1.55110931396,1
1.52012634277,1
1.41116809845,1
1.5464630127,1
1.44383049011,1
0.880774497986,1
1.63612174988,1
1.55284309387,1
1.51223564148,1
1.43136405945,1
1.43365287781,1
1.51979923248,1
1.4922246933,1
1.27140235901,1
-1.09205722809,1
1.44188308716,1
1.37272453308,1
1.60778999329,1
1.60174942017,1
1.57279968262,1
1.9472026825,1
1.24046134949,1
-0.0194959640503,1
1.40539741516,1
1.36608791351,1
1.41579055786,1
1.3651714325,1
1.45240783691,1
1.48665332794,1
0.771161079407,1
1.39671325684,1
1.42905712128,1
1.51791572571,1
1.39018917084,1
1.5129737854,1
1.08901882172,1
1.49682617188,1
1.15385055542,1
1.41717147827,1
1.27563762665,1
1.32035636902,1
1.4989490509,1
1.5240688324,1
1.55653572083,1
1.47914218903,1
1.27209663391,1
1.50905418396,1
1.4994134903,1
1.58424949646,1
1.43264102936,1
1.0541934967,1
1.39248275757,1
1.27215766907,1
1.34157562256,1
1.38659191132,1
1.49943161011,1
1.51966285706,1
1.16720962524,1
1.49291229248,1
1.52842617035,1
1.29768848419,1
1.26546287537,1
1.49248504639,1
1.21608161926,1
0.606544494629,1
1.38562202454,1
1.08223342896,1
1.61816596985,1
1.53110313416,1
1.46501731873,1
1.62568950653,1
1.88671207428,1
1.78597068787,1
1.51403808594,1
1.60309410095,1
1.57620811462,1
1.19336700439,1
1.54219436646,1
1.61583423615,1
1.5115070343,1
1.59020233154,1
1.79009437561,1
1.6121635437,1
1.45085144043,1
1.33452987671,1
1.16413974762,1
1.53522491455,1
1.43010902405,1
1.52809810638,1
1.09383201599,1
1.70302391052,1
1.55888080597,1
0.0606060028076,1
1.62683105469,1
0.491421699524,1
1.56285095215,1
1.50235748291,1
2.27760314941,1
1.76296806335,1
1.62184715271,1
1.61738872528,1
1.68012714386,1
3.20355892181,1
1.6766910553,1
1.63639450073,1
1.50752067566,1
1.51033401489,1
1.54973220825,1
1.6658782959,1
1.62476730347,1
1.5610408783,1
1.35965538025,1
1.49643135071,1
1.39510440826,1
1.1935749054,1
1.58134460449,1
1.38636016846,1
0.508251190186,1
1.50572776794,1
1.2836856842,1
1.4559879303,1
1.60959339142,1
1.19492912292,1
1.57617759705,1
1.49352836609,1
1.40075683594,1
1.04099941254,1
1.13409042358,1
1.27419281006,1
1.49322414398,1
1.4257478714,1
1.46220207214,1
1.26607322693,1
1.71720314026,1
1.44527435303,1
1.2837562561,1
0.208103179932,1
1.56466293335,1
1.57170772552,1
1.62453651428,1
1.59482097626,1
1.72957706451,1
1.16341304779,1
1.44315814972,1
1.70323562622,1
1.38231468201,1
1.591340065,1
1.36110591888,1
1.68045902252,1
1.63792896271,1
1.65755271912,1
1.33300495148,1
1.63348388672,1
1.41646766663,1
1.67204475403,1
1.66885948181,1
1.78618240356,1
1.48128700256,1
1.82716941833,1
1.42484092712,1
1.26164913177,1
1.27083396912,1
1.7844543457,1
1.56114006042,1
1.46279144287,1
1.55176544189,1
1.31274795532,1
1.57368373871,1
1.48834323883,1
1.56500244141,1
1.40315723419,1
1.14446258545,1
1.65522193909,1
1.74789142609,1
0.783645629883,1
1.40375423431,1
1.45448970795,1
1.52591514587,1
1.45036506653,1
1.11135864258,1
1.09554290771,1
1.48528671265,1
0.187832832336,1
1.36774253845,1
1.43924713135,1
1.37581634521,1
1.3887386322,1
1.48444652557,1
1.46934318542,1
1.39734363556,1
1.22557449341,1
1.65675163269,1
1.75118541718,1
1.54235458374,1
1.47941589355,1
1.48298072815,1
1.3498840332,1
1.45748806,1
1.40952301025,1
1.41106033325,1
1.63031005859,1
1.33910942078,1
1.65564727783,1
1.61381721497,1
1.45846366882,1
1.64500427246,1
1.46338653564,1
1.56920909882,1
1.53008842468,1
1.57526016235,1
1.64423942566,1
1.4774312973,1
1.45063209534,1
1.48687362671,1
1.43615913391,1
1.491938591,1
1.38743400574,1
-2.65866088867,1
1.56686973572,1
1.49047470093,1
1.15891647339,1
1.40530586243,1
1.44273948669,1
1.5263299942,1
1.51672363281,1
1.26767921448,1
1.21124076843,1
1.53839111328,1
1.51619052887,1
1.26110839844,1
1.64004135132,1
1.48792457581,1
1.46500205994,1
1.55405807495,1
1.44345283508,1
1.34522151947,1
1.39581203461,1
1.13661575317,1
1.61504364014,1
1.50249004364,1
1.49587631226,1
1.67817497253,1
1.56705284119,1
-0.235661506653,1
1.72539520264,1
1.4884519577,1
1.73158168793,1
0.348265647888,1
1.3006477356,1
1.68886184692,1
1.14269828796,1
1.56039714813,1
1.59175109863,1
1.28986167908,1
1.37298774719,1
1.627368927,1
1.48211669922,1
1.62758636475,1
1.56343746185,1
1.10095787048,1
1.51183700562,1
1.46412658691,1
1.42896842957,1
1.37724876404,1
1.51442241669,1
1.669090271,1
1.5808057785,1
1.42581367493,1
1.55651092529,1
1.4784860611,1
1.6031999588,1
1.57077598572,1
1.52501010895,1
1.26943016052,1
1.73692417145,1
1.68512439728,1
1.82710552216,1
1.44707679749,1
1.29418182373,1
1.49133491516,1
1.50575637817,1
1.59839630127,1
1.51059913635,1
1.59507369995,1
1.55373764038,1
1.21430206299,1
1.50064468384,1
1.59558677673,1
0.119039535522,1
1.48831653595,1
1.55081653595,1
-0.61176776886,1
1.29166984558,1
1.47250175476,1
1.41602325439,1
1.11511230469,1
1.12182617188,1
1.59435462952,1
1.50865364075,1
0.56557559967,1
1.43727111816,1
1.4117898941,1
1.58101463318,1
1.78054046631,1
0.0560855865479,1
1.74479675293,1
1.63470458984,1
1.65270709991,1
1.57260704041,1
1.23100090027,1
1.41869831085,1
1.42603111267,1
1.44668960571,1
1.43605041504,1
1.19437408447,1
1.29822540283,1
1.59295082092,1
1.48669815063,1
1.43533992767,1
1.47929859161,1
1.53458595276,1
1.38057518005,1
1.44094657898,1
1.40137481689,1
0.767629623413,1
1.28117179871,1
1.42778396606,1
1.54971885681,1
1.64462757111,1
1.56187057495,1
1.51923751831,1
1.57467842102,1
1.52178955078,1
1.50452804565,1
1.50272464752,1
0.510374069214,1
1.54579353333,1
1.23828887939,1
1.62726402283,1
1.58063316345,1
1.44884681702,1
1.3707485199,1
1.33464622498,1
1.46350479126,1
1.47196960449,1
1.53443622589,1
1.3843536377,1
1.46510505676,1
1.37729644775,1
1.43460941315,1
1.41715049744,1
1.52863311768,1
1.56785392761,1
1.99512290955,1
1.51605606079,1
1.21377182007,1
1.59268188477,1
1.5763092041,1
1.42298412323,1
1.41824245453,1
1.67260742188,1
0.333847999573,1
1.13484764099,1
1.53672790527,1
0.989938735962,1
1.5877790451,1
1.56972312927,1
1.56554412842,1
1.51138877869,1
1.69936752319,1
1.47674942017,1
1.44770526886,1
1.43334579468,1
1.50020122528,1
1.08316230774,1
1.63670349121,1
1.55811500549,1
1.53954982758,1
1.52474594116,1
1.44983863831,1
0.414977073669,1
1.65136432648,1
1.02367401123,1
1.29221057892,1
1.439037323,1
1.53658294678,1
1.41543960571,1
1.51077461243,1
1.52656936646,1
1.59103393555,1
1.30793571472,1
1.48063087463,1
0.736020088196,1
1.46666812897,1
1.53042602539,1
1.5585975647,1
1.43938064575,1
1.48845291138,1
1.17707633972,1
1.50317382813,1
1.48637485504,1
1.43700218201,1
1.30291080475,1
1.22017097473,1
1.46017742157,1
1.08029174805,1
1.49979019165,1
1.18667602539,1
1.58064651489,1
1.53649520874,1
2.20056819916,1
1.57551383972,1
1.61756706238,1
1.44975090027,1
1.54005050659,1
1.29079437256,1
1.59973335266,1
1.18855762482,1
1.11651420593,1
1.1867647171,1
1.57750225067,1
1.45471954346,1
1.54816246033,1
1.64555835724,1
1.7575378418,1
1.49313926697,1
1.48657608032,1
1.15167236328,1
1.82187080383,1
1.09527206421,1
1.53909111023,1
1.45692253113,1
1.49094390869,1
1.45201206207,1
1.22138214111,1
0.271563529968,1
1.50981426239,1
1.43129920959,1
1.51452732086,1
1.57494354248,1
1.08329772949,1
1.52954101562,1
1.3571395874,1
1.41021060944,1
1.50058174133,1
1.33268642426,1
1.33394241333,1
0.101786613464,1
1.48106956482,1
1.0564622879,1
1.66198921204,1
-1.37243080139,1
1.13500595093,1
1.56070327759,1
1.53111553192,1
1.5745973587,1
1.51029014587,1
1.48940563202,1
1.59634017944,1
1.51113510132,1
1.48963546753,1
1.5221157074,1
1.46119785309,1
1.42132949829,1
1.55750179291,1
1.48637866974,1
1.17169380188,1
1.08246231079,1
1.62610340118,1
1.64568805695,1
1.25847053528,1
1.25645065308,1
1.59344387054,1
1.37916564941,1
1.40803527832,1
1.41220664978,1
1.52636146545,1
1.35633277893,1
1.50179481506,1
1.44044303894,1
1.6537361145,1
1.61606216431,1
1.69305038452,1
1.55691719055,1
1.54156970978,1
1.48619651794,1
1.52787590027,1
1.50193881989,1
1.53888130188,1
1.6163187027,1
1.46168518066,1
1.41931629181,1
-0.763608932495,1
1.49531936646,1
1.49529838562,1
1.49646282196,1
-0.0548543930054,1
1.57393550873,1
1.61864948273,1
1.41609859467,1
0.839803695679,1
1.4805355072,1
1.48264026642,1
1.00775909424,1
1.45893478394,1
1.41593360901,1
1.07426643372,1
1.58644962311,1
1.32146644592,1
1.35929012299,1
1.54441261292,1
1.61309051514,1
1.56293869019,1
1.47447395325,1
1.29497909546,1
-0.287214279175,1
1.44960021973,1
1.46999359131,1
1.53891563416,1
1.55598831177,1
1.34164237976,1
1.63261795044,1
1.40491676331,1
1.55859184265,1
0.809937477112,1
1.30370140076,1
0.53720664978,1
1.23564815521,1
1.38951301575,1
1.43240451813,1
1.47989654541,1
1.35920143127,1
1.73659896851,1
1.31026649475,1
0.983013153076,1
1.58512878418,1
1.3632850647,1
1.14545440674,1
1.46048164368,1
1.26893043518,1
1.51137161255,1
1.22805786133,1
1.4504776001,1
1.3351650238,1
1.39119720459,1
1.67529964447,1
1.5408782959,1
1.50012588501,1
1.44818401337,1
1.37494659424,1
1.42165184021,1
1.49705505371,1
1.40170478821,1
1.46736526489,1
1.44816875458,1
1.55512523651,1
1.44167900085,1
1.46193027496,1
1.45576000214,1
1.07760238647,1
1.40910816193,1
1.27822113037,1
1.46377468109,1
1.64483070374,1
1.11341667175,1
1.28647994995,1
1.49345874786,1
1.60524463654,1
1.26568412781,1
1.71399497986,1
1.109998703,1
-0.137341499329,1
1.76968765259,1
1.57891845703,1
1.56113433838,1
1.59619617462,1
1.51741600037,1
1.81077289581,1
1.4271736145,1
-0.383588790894,1
1.65465831757,1
1.61186027527,1
-1.15036201477,1
1.14524650574,1
1.60031509399,1
1.53684234619,1
1.36551189423,1
1.34095573425,1
1.29675865173,1
1.58622741699,1
1.57570457458,1
0.766523361206,1
1.60354423523,1
1.54818534851,1
1.62215042114,1
1.5511932373,1
1.57697677612,1
1.23518371582,1
1.35826301575,1
1.55963897705,1
1.47568130493,1
1.39628982544,1
1.27326965332,1
1.48259162903,1
1.46436500549,1
1.51845932007,1
1.52083587646,1
1.4413433075,1
1.53906059265,1
1.54019737244,1
1.53217983246,1
1.10093307495,1
1.36937332153,1
1.56392669678,1
1.38701629639,1
1.51587867737,1
1.1826877594,1
1.52578830719,1
0.0929336547852,1
0.933184623718,1
-0.687781333923,1
1.43887901306,1
1.41657161713,1
1.62223625183,1
0.335906028748,1
1.65260028839,1
0.629978179932,1
1.43108272552,1
1.64991092682,1
1.60693359375,1
1.15657043457,1
1.55255508423,1
1.67396450043,1
1.55560493469,1
1.65361595154,1
1.84502410889,1
1.47393989563,1
1.47594070435,1
1.49999237061,1
0.817317008972,1
1.53522396088,1
1.63674545288,1
1.57429885864,1
1.57195472717,1
1.60700798035,1
1.34603118896,1
1.00366783142,1
1.63502883911,1
1.85283565521,1
0.782329559326,1
1.53086948395,1
1.38255119324,1
-0.0761766433716,1
1.30552959442,1
1.60071086884,1
1.5754032135,1
1.52596855164,1
0.607510566711,1
1.61618328094,1
1.64372444153,1
1.62163734436,1
1.44855880737,1
1.38146972656,1
1.57857513428,1
1.53989982605,1
1.2765750885,1
1.39552307129,1
1.51622772217,1
1.32914638519,1
1.44360351562,1
1.54884147644,1
1.63453483582,1
1.59346389771,1
0.276021003723,1
1.50567054749,1
1.10832691193,1
1.38691139221,1
1.64301872253,1
1.59233856201,1
1.62971401215,1
1.44578361511,1
-1.55362892151,1
1.5615940094,1
1.46110534668,1
1.40605545044,1
0.422969818115,1
1.58399200439,1
1.45977210999,1
1.97340488434,1
1.66479110718,1
1.56661224365,1
1.74901294708,1
1.56112957001,1
1.56485652924,1
1.11499977112,1
1.35545921326,1
1.54027938843,1
1.27560520172,1
1.37721633911,1
